"Titulo"|"Valor"|"Id"|"Fecha"|"Propiedad"
"ALOJAMIENTO"|5791889.63|54|"2025-05-18"|"Sites Recreo"
"ALOJAMIENTO"|18104490|54|"2025-05-19"|"Sites Recreo"
"ALOJAMIENTO"|17098901|54|"2025-05-20"|"Sites Recreo"
"ALOJAMIENTO"|18245584|54|"2025-05-21"|"Sites Recreo"
"ALOJAMIENTO"|16956105|54|"2025-05-22"|"Sites Recreo"
"ALOJAMIENTO"|10928711|54|"2025-05-23"|"Sites Recreo"
"ALOJAMIENTO"|6969823|54|"2025-05-24"|"Sites Recreo"
"ALOJAMIENTO"|7224364.66|54|"2025-05-25"|"Sites Recreo"
"ALOJAMIENTO"|12233281.88|54|"2025-05-26"|"Sites Recreo"
"ALOJAMIENTO"|11777781|54|"2025-05-27"|"Sites Recreo"
"ALOJAMIENTO"|12283873|54|"2025-05-28"|"Sites Recreo"
"ALOJAMIENTO"|11510432|54|"2025-05-29"|"Sites Recreo"
"ALOJAMIENTO"|8033917|54|"2025-05-30"|"Sites Recreo"
"ALOJAMIENTO"|6836574|54|"2025-05-31"|"Sites Recreo"
"ALOJAMIENTO"|5087637|54|"2025-06-01"|"Sites Recreo"
"ALOJAMIENTO"|4731993.42|54|"2025-06-02"|"Sites Recreo"
"ALOJAMIENTO"|9227201|54|"2025-06-03"|"Sites Recreo"
"ALOJAMIENTO"|11211654|54|"2025-06-04"|"Sites Recreo"
"ALOJAMIENTO"|10331862.27|54|"2025-06-05"|"Sites Recreo"
"ALOJAMIENTO"|10253723|54|"2025-06-06"|"Sites Recreo"
"ALOJAMIENTO"|8380517|54|"2025-06-07"|"Sites Recreo"
"ALOJAMIENTO"|1647364.66|54|"2025-06-08"|"Sites Recreo"
"ALOJAMIENTO"|10100113.24|54|"2025-06-09"|"Sites Recreo"
"ALOJAMIENTO"|11200707|54|"2025-06-10"|"Sites Recreo"
"ALOJAMIENTO"|10491747|54|"2025-06-11"|"Sites Recreo"
"ALOJAMIENTO"|11175776|54|"2025-06-12"|"Sites Recreo"
"ALOJAMIENTO"|11654454|54|"2025-06-13"|"Sites Recreo"
"ALOJAMIENTO"|15885234.82|54|"2025-06-14"|"Sites Recreo"
"ALOJAMIENTO"|10534425|54|"2025-06-15"|"Sites Recreo"
"ALOJAMIENTO"|13766937|54|"2025-06-16"|"Sites Recreo"
"ALOJAMIENTO"|17564341|54|"2025-06-17"|"Sites Recreo"
"ALOJAMIENTO"|24707558|54|"2025-06-18"|"Sites Recreo"
"ALOJAMIENTO"|29435633.71|54|"2025-06-19"|"Sites Recreo"
"ALOJAMIENTO"|30760489.9|54|"2025-06-20"|"Sites Recreo"
"ALOJAMIENTO"|30838106.45|54|"2025-06-21"|"Sites Recreo"
"ALOJAMIENTO"|22212152.99|54|"2025-06-22"|"Sites Recreo"
"ALOJAMIENTO"|10979804.68|54|"2025-06-23"|"Sites Recreo"
"ALOJAMIENTO"|13725536|54|"2025-06-24"|"Sites Recreo"
"ALOJAMIENTO"|19237448.58|54|"2025-06-25"|"Sites Recreo"
"ALOJAMIENTO"|19110060.67|54|"2025-06-26"|"Sites Recreo"
"ALOJAMIENTO"|19437678.68|54|"2025-06-27"|"Sites Recreo"
"ALOJAMIENTO"|15854016|54|"2025-06-28"|"Sites Recreo"
"ALOJAMIENTO"|15971830.82|54|"2025-06-29"|"Sites Recreo"
"ALOJAMIENTO"|13572059|54|"2025-06-30"|"Sites Recreo"
"ALOJAMIENTO"|14985003|54|"2025-07-01"|"Sites Recreo"
"ALOJAMIENTO"|19713581|54|"2025-07-02"|"Sites Recreo"
"ALOJAMIENTO"|19058522|54|"2025-07-03"|"Sites Recreo"
"ALOJAMIENTO"|13650327.08|54|"2025-07-04"|"Sites Recreo"
"ALOJAMIENTO"|13193936|54|"2025-07-05"|"Sites Recreo"
"ALOJAMIENTO"|6230054.28|54|"2025-07-06"|"Sites Recreo"
"ALOJAMIENTO"|10724724.54|54|"2025-07-07"|"Sites Recreo"
"ALOJAMIENTO"|14434263|54|"2025-07-08"|"Sites Recreo"
"ALOJAMIENTO"|16473504|54|"2025-07-09"|"Sites Recreo"
"ALOJAMIENTO"|17478792|54|"2025-07-10"|"Sites Recreo"
"ALOJAMIENTO"|12087611.84|54|"2025-07-11"|"Sites Recreo"
"ALOJAMIENTO"|10637921|54|"2025-07-12"|"Sites Recreo"
"ALOJAMIENTO"|7481631.05|54|"2025-07-13"|"Sites Recreo"
"ALOJAMIENTO"|12752190|54|"2025-07-14"|"Sites Recreo"
"ALOJAMIENTO"|16275524|54|"2025-07-15"|"Sites Recreo"
"ALOJAMIENTO"|17855603.25|54|"2025-07-16"|"Sites Recreo"
"ALOJAMIENTO"|17869240|54|"2025-07-17"|"Sites Recreo"
"ALOJAMIENTO"|9234769.84|54|"2025-07-18"|"Sites Recreo"
"ALOJAMIENTO"|11213344.11|54|"2025-07-19"|"Sites Recreo"
"ALOJAMIENTO"|5420572.98|54|"2025-07-20"|"Sites Recreo"
"ALOJAMIENTO"|13111344|54|"2025-07-21"|"Sites Recreo"
"ALOJAMIENTO"|15752200|54|"2025-07-22"|"Sites Recreo"
"ALOJAMIENTO"|17478299.02|54|"2025-07-23"|"Sites Recreo"
"ALOJAMIENTO"|16533648|54|"2025-07-24"|"Sites Recreo"
"ALOJAMIENTO"|10688128|54|"2025-07-25"|"Sites Recreo"
"ALOJAMIENTO"|10079291.84|54|"2025-07-26"|"Sites Recreo"
"ALOJAMIENTO"|6260154|54|"2025-07-27"|"Sites Recreo"
"ALOJAMIENTO"|10176643|54|"2025-07-28"|"Sites Recreo"
"ALOJAMIENTO"|12451417|54|"2025-07-29"|"Sites Recreo"
"ALOJAMIENTO"|14200624|54|"2025-07-30"|"Sites Recreo"
"ALOJAMIENTO"|11562887|54|"2025-07-31"|"Sites Recreo"
"ALOJAMIENTO"|7460480.29|54|"2025-08-01"|"Sites Recreo"
"ALOJAMIENTO"|4784209|54|"2025-08-02"|"Sites Recreo"
"ALOJAMIENTO"|3537456.08|54|"2025-08-03"|"Sites Recreo"
"ALOJAMIENTO"|11834958|54|"2025-08-04"|"Sites Recreo"
"ALOJAMIENTO"|13008029|54|"2025-08-05"|"Sites Recreo"
"ALOJAMIENTO"|8162226|54|"2025-08-06"|"Sites Recreo"
" RESTAURANTE                           "|26296.3|44|"2023-01-08"|"Sites BAQ"
" BAR                                   "|67129.63|44|"2023-01-09"|"Sites BAQ"
" MINIBAR                               "|11344.54|44|"2023-01-09"|"Sites BAQ"
" RESTAURANTE                           "|128703.71|44|"2023-01-09"|"Sites BAQ"
" BAR                                   "|87962.97|44|"2023-01-10"|"Sites BAQ"
" MINIBAR                               "|15126.05|44|"2023-01-10"|"Sites BAQ"
" RESTAURANTE                           "|30555.56|44|"2023-01-10"|"Sites BAQ"
" MINIBAR                               "|15126.05|44|"2023-01-11"|"Sites BAQ"
" RESTAURANTE                           "|741203.71|44|"2023-01-11"|"Sites BAQ"
" ROOM SERVICE                          "|28725.93|44|"2023-01-11"|"Sites BAQ"
" RESTAURANTE                           "|264120.38|44|"2023-01-12"|"Sites BAQ"
" BAR                                   "|214814.81|44|"2023-01-13"|"Sites BAQ"
" RESTAURANTE                           "|47777.78|44|"2023-01-13"|"Sites BAQ"
" ROOM SERVICE                          "|90281.48|44|"2023-01-13"|"Sites BAQ"
" BAR                                   "|6481.48|44|"2023-01-14"|"Sites BAQ"
" RESTAURANTE                           "|276851.85|44|"2023-01-14"|"Sites BAQ"
" RESTAURANTE                           "|151388.89|44|"2023-01-15"|"Sites BAQ"
" RESTAURANTE                           "|235092.61|44|"2023-01-16"|"Sites BAQ"
" BAR                                   "|119444.45|44|"2023-01-17"|"Sites BAQ"
" RESTAURANTE                           "|271296.3|44|"2023-01-17"|"Sites BAQ"
" MINIBAR                               "|5042.02|44|"2023-01-18"|"Sites BAQ"
" RESTAURANTE                           "|100000|44|"2023-01-18"|"Sites BAQ"
" RESTAURANTE                           "|190925.93|44|"2023-01-19"|"Sites BAQ"
" RESTAURANTE                           "|173703.7|44|"2023-01-20"|"Sites BAQ"
" BAR                                   "|201851.86|44|"2023-01-21"|"Sites BAQ"
" MINIBAR                               "|7563.03|44|"2023-01-21"|"Sites BAQ"
" RESTAURANTE                           "|358333.34|44|"2023-01-21"|"Sites BAQ"
" ROOM SERVICE                          "|15000|44|"2023-01-21"|"Sites BAQ"
" RESTAURANTE                           "|196296.3|44|"2023-01-22"|"Sites BAQ"
" ROOM SERVICE                          "|15000|44|"2023-01-22"|"Sites BAQ"
" RESTAURANTE                           "|44814.82|44|"2023-01-23"|"Sites BAQ"
" BAR                                   "|22222.22|44|"2023-01-24"|"Sites BAQ"
" RESTAURANTE                           "|126851.85|44|"2023-01-24"|"Sites BAQ"
" RESTAURANTE                           "|78703.71|44|"2023-01-25"|"Sites BAQ"
" MINIBAR                               "|17647.07|44|"2023-01-26"|"Sites BAQ"
" RESTAURANTE                           "|448148.16|44|"2023-01-26"|"Sites BAQ"
" MINIBAR                               "|11344.54|44|"2023-01-27"|"Sites BAQ"
" RESTAURANTE                           "|278611.11|44|"2023-01-27"|"Sites BAQ"
" RESTAURANTE                           "|118518.52|44|"2023-01-28"|"Sites BAQ"
" RESTAURANTE                           "|436666.66|44|"2023-01-29"|"Sites BAQ"
" RESTAURANTE                           "|182592.6|44|"2023-01-30"|"Sites BAQ"
" RESTAURANTE                           "|266111.12|44|"2023-01-31"|"Sites BAQ"
" RESTAURANTE                           "|634629.62|44|"2023-02-01"|"Sites BAQ"
" RESTAURANTE                           "|146296.3|44|"2023-02-02"|"Sites BAQ"
" ROOM SERVICE                          "|15000|44|"2023-02-02"|"Sites BAQ"
" BAR                                   "|683333.33|44|"2023-02-03"|"Sites BAQ"
" RESTAURANTE                           "|186574.07|44|"2023-02-03"|"Sites BAQ"
" MINIBAR                               "|15126.05|44|"2023-02-04"|"Sites BAQ"
" RESTAURANTE                           "|348148.14|44|"2023-02-04"|"Sites BAQ"
" ROOM SERVICE                          "|15000|44|"2023-02-04"|"Sites BAQ"
" BAR                                   "|29629.63|44|"2023-02-05"|"Sites BAQ"
" RESTAURANTE                           "|135555.56|44|"2023-02-05"|"Sites BAQ"
" BAR                                   "|12037.04|44|"2023-02-06"|"Sites BAQ"
" RESTAURANTE                           "|520740.75|44|"2023-02-06"|"Sites BAQ"
" RESTAURANTE                           "|174259.26|44|"2023-02-07"|"Sites BAQ"
" BAR                                   "|48148.15|44|"2023-02-08"|"Sites BAQ"
" MINIBAR                               "|15126.06|44|"2023-02-08"|"Sites BAQ"
" RESTAURANTE                           "|294907.4|44|"2023-02-08"|"Sites BAQ"
" ROOM SERVICE                          "|6400|44|"2023-02-08"|"Sites BAQ"
" BAR                                   "|32407.41|44|"2023-02-09"|"Sites BAQ"
" MINIBAR                               "|15126.06|44|"2023-02-09"|"Sites BAQ"
" RESTAURANTE                           "|246851.86|44|"2023-02-09"|"Sites BAQ"
" ROOM SERVICE                          "|21481.48|44|"2023-02-09"|"Sites BAQ"
" MINIBAR                               "|5042.02|44|"2023-02-10"|"Sites BAQ"
" RESTAURANTE                           "|384444.45|44|"2023-02-10"|"Sites BAQ"
" BAR                                   "|91666.67|44|"2023-02-11"|"Sites BAQ"
" MINIBAR                               "|5042.02|44|"2023-02-11"|"Sites BAQ"
" RESTAURANTE                           "|268611.11|44|"2023-02-11"|"Sites BAQ"
" MINIBAR                               "|10084.03|44|"2023-02-12"|"Sites BAQ"
" RESTAURANTE                           "|423148.15|44|"2023-02-12"|"Sites BAQ"
" ROOM SERVICE                          "|15000|44|"2023-02-12"|"Sites BAQ"
" RESTAURANTE                           "|247407.4|44|"2023-02-13"|"Sites BAQ"
" BAR                                   "|63888.89|44|"2023-02-14"|"Sites BAQ"
" RESTAURANTE                           "|234259.26|44|"2023-02-14"|"Sites BAQ"
" MINIBAR                               "|10084.03|44|"2023-02-15"|"Sites BAQ"
" RESTAURANTE                           "|154629.63|44|"2023-02-15"|"Sites BAQ"
" ROOM SERVICE                          "|12037.04|44|"2023-02-15"|"Sites BAQ"
" MINIBAR                               "|5042.02|44|"2023-02-16"|"Sites BAQ"
" RESTAURANTE                           "|20370.37|44|"2023-02-16"|"Sites BAQ"
" BAR                                   "|236111.11|44|"2023-02-17"|"Sites BAQ"
" MINIBAR                               "|7563.03|44|"2023-02-17"|"Sites BAQ"
" RESTAURANTE                           "|426689.81|44|"2023-02-17"|"Sites BAQ"
" BAR                                   "|86111.11|44|"2023-02-18"|"Sites BAQ"
" RESTAURANTE                           "|669259.27|44|"2023-02-18"|"Sites BAQ"
" MINIBAR                               "|7563.03|44|"2023-02-19"|"Sites BAQ"
" RESTAURANTE                           "|668166.68|44|"2023-02-19"|"Sites BAQ"
" MINIBAR                               "|7563.03|44|"2023-02-20"|"Sites BAQ"
" RESTAURANTE                           "|62029.64|44|"2023-02-20"|"Sites BAQ"
" MINIBAR                               "|5042.02|44|"2023-02-22"|"Sites BAQ"
" RESTAURANTE                           "|179814.81|44|"2023-02-22"|"Sites BAQ"
" ROOM SERVICE                          "|45140.74|44|"2023-02-22"|"Sites BAQ"
" BAR                                   "|110185.19|44|"2023-02-23"|"Sites BAQ"
" RESTAURANTE                           "|351296.3|44|"2023-02-23"|"Sites BAQ"
" RESTAURANTE                           "|802407.41|44|"2023-02-24"|"Sites BAQ"
" ROOM SERVICE                          "|41037.04|44|"2023-02-24"|"Sites BAQ"
" BAR                                   "|21296.3|44|"2023-02-25"|"Sites BAQ"
" MINIBAR                               "|10084.03|44|"2023-02-25"|"Sites BAQ"
" RESTAURANTE                           "|855777.78|44|"2023-02-25"|"Sites BAQ"
" RESTAURANTE                           "|237037.05|44|"2023-02-26"|"Sites BAQ"
" RESTAURANTE                           "|263888.88|44|"2023-02-27"|"Sites BAQ"
" EVENTOS                               "|75630.25|44|"2023-02-28"|"Sites BAQ"
" RESTAURANTE                           "|1696703.68|44|"2023-02-28"|"Sites BAQ"
" BAR                                   "|25000|44|"2023-03-01"|"Sites BAQ"
" RESTAURANTE                           "|388703.71|44|"2023-03-01"|"Sites BAQ"
" BAR                                   "|175925.93|44|"2023-03-02"|"Sites BAQ"
" RESTAURANTE                           "|516296.29|44|"2023-03-02"|"Sites BAQ"
" BAR                                   "|301518.52|44|"2023-03-03"|"Sites BAQ"
" MINIBAR                               "|8823.53|44|"2023-03-03"|"Sites BAQ"
" RESTAURANTE                           "|372777.79|44|"2023-03-03"|"Sites BAQ"
" BAR                                   "|77777.78|44|"2023-03-04"|"Sites BAQ"
" MINIBAR                               "|7563.03|44|"2023-03-04"|"Sites BAQ"
" RESTAURANTE                           "|161666.65|44|"2023-03-04"|"Sites BAQ"
" BAR                                   "|116666.67|44|"2023-03-05"|"Sites BAQ"
" RESTAURANTE                           "|335185.19|44|"2023-03-05"|"Sites BAQ"
" RESTAURANTE                           "|113518.53|44|"2023-03-06"|"Sites BAQ"
" RESTAURANTE                           "|246666.66|44|"2023-03-07"|"Sites BAQ"
" BAR                                   "|68518.52|44|"2023-03-08"|"Sites BAQ"
" EVENTOS                               "|604444.44|44|"2023-03-08"|"Sites BAQ"
" RESTAURANTE                           "|162962.97|44|"2023-03-08"|"Sites BAQ"
" BAR                                   "|80555.56|44|"2023-03-09"|"Sites BAQ"
" RESTAURANTE                           "|392481.49|44|"2023-03-09"|"Sites BAQ"
" ROOM SERVICE                          "|12962.96|44|"2023-03-09"|"Sites BAQ"
" MINIBAR                               "|27731.09|44|"2023-03-10"|"Sites BAQ"
" RESTAURANTE                           "|437592.6|44|"2023-03-10"|"Sites BAQ"
" ROOM SERVICE                          "|59259.26|44|"2023-03-10"|"Sites BAQ"
" RESTAURANTE                           "|352222.22|44|"2023-03-11"|"Sites BAQ"
" BAR                                   "|116666.67|44|"2023-03-12"|"Sites BAQ"
" RESTAURANTE                           "|241481.49|44|"2023-03-12"|"Sites BAQ"
" ROOM SERVICE                          "|15000|44|"2023-03-12"|"Sites BAQ"
" BAR                                   "|417592.59|44|"2023-03-13"|"Sites BAQ"
" MINIBAR                               "|7563.03|44|"2023-03-13"|"Sites BAQ"
" RESTAURANTE                           "|285740.73|44|"2023-03-13"|"Sites BAQ"
" ROOM SERVICE                          "|49074.07|44|"2023-03-13"|"Sites BAQ"
" MINIBAR                               "|5042.02|44|"2023-03-14"|"Sites BAQ"
" RESTAURANTE                           "|633518.53|44|"2023-03-14"|"Sites BAQ"
" BAR                                   "|62962.97|44|"2023-03-15"|"Sites BAQ"
" RESTAURANTE                           "|192777.77|44|"2023-03-15"|"Sites BAQ"
" ROOM SERVICE                          "|81851.85|44|"2023-03-15"|"Sites BAQ"
" EVENTOS                               "|59999.99|44|"2023-03-16"|"Sites BAQ"
" RESTAURANTE                           "|436574.08|44|"2023-03-16"|"Sites BAQ"
" ROOM SERVICE                          "|56425.93|44|"2023-03-16"|"Sites BAQ"
" BAR                                   "|129629.63|44|"2023-03-17"|"Sites BAQ"
" MINIBAR                               "|5042.02|44|"2023-03-17"|"Sites BAQ"
" RESTAURANTE                           "|419629.63|44|"2023-03-17"|"Sites BAQ"
" BAR                                   "|282407.41|44|"2023-03-18"|"Sites BAQ"
" RESTAURANTE                           "|132592.6|44|"2023-03-18"|"Sites BAQ"
" ROOM SERVICE                          "|93703.7|44|"2023-03-18"|"Sites BAQ"
" BAR                                   "|30555.56|44|"2023-03-19"|"Sites BAQ"
" EVENTOS                               "|1039259.26|44|"2023-03-19"|"Sites BAQ"
" RESTAURANTE                           "|301851.86|44|"2023-03-19"|"Sites BAQ"
" ROOM SERVICE                          "|120188.89|44|"2023-03-19"|"Sites BAQ"
" BAR                                   "|24074.07|44|"2023-03-20"|"Sites BAQ"
" MINIBAR                               "|7563.03|44|"2023-03-20"|"Sites BAQ"
" RESTAURANTE                           "|340740.74|44|"2023-03-20"|"Sites BAQ"
" BAR                                   "|160185.19|44|"2023-03-21"|"Sites BAQ"
" MINIBAR                               "|3781.51|44|"2023-03-21"|"Sites BAQ"
" RESTAURANTE                           "|242129.66|44|"2023-03-21"|"Sites BAQ"
" BAR                                   "|46296.3|44|"2023-03-22"|"Sites BAQ"
" RESTAURANTE                           "|681666.67|44|"2023-03-22"|"Sites BAQ"
" BAR                                   "|1059629.63|44|"2023-03-23"|"Sites BAQ"
" MINIBAR                               "|5042.02|44|"2023-03-23"|"Sites BAQ"
" RESTAURANTE                           "|269444.45|44|"2023-03-23"|"Sites BAQ"
" ROOM SERVICE                          "|15000|44|"2023-03-23"|"Sites BAQ"
" MINIBAR                               "|7563.03|44|"2023-03-24"|"Sites BAQ"
" RESTAURANTE                           "|326296.31|44|"2023-03-24"|"Sites BAQ"
" BAR                                   "|214814.83|44|"2023-03-25"|"Sites BAQ"
" RESTAURANTE                           "|409444.44|44|"2023-03-25"|"Sites BAQ"
" BAR                                   "|25000|44|"2023-03-26"|"Sites BAQ"
" RESTAURANTE                           "|73333.34|44|"2023-03-26"|"Sites BAQ"
" BAR                                   "|160185.19|44|"2023-03-27"|"Sites BAQ"
" RESTAURANTE                           "|35000|44|"2023-03-27"|"Sites BAQ"
" BAR                                   "|31481.48|44|"2023-03-28"|"Sites BAQ"
" MINIBAR                               "|5042.02|44|"2023-03-28"|"Sites BAQ"
" RESTAURANTE                           "|279666.67|44|"2023-03-28"|"Sites BAQ"
" BAR                                   "|127777.78|44|"2023-03-29"|"Sites BAQ"
" MINIBAR                               "|5042.02|44|"2023-03-29"|"Sites BAQ"
" RESTAURANTE                           "|274259.26|44|"2023-03-29"|"Sites BAQ"
" BAR                                   "|67962.95|44|"2023-03-30"|"Sites BAQ"
" RESTAURANTE                           "|592703.7|44|"2023-03-30"|"Sites BAQ"
" RESTAURANTE                           "|632444.46|44|"2023-03-31"|"Sites BAQ"
" RESTAURANTE                           "|86666.67|44|"2023-04-01"|"Sites BAQ"
" RESTAURANTE                           "|37222.22|44|"2023-04-02"|"Sites BAQ"
" BAR                                   "|57407.41|44|"2023-04-03"|"Sites BAQ"
" RESTAURANTE                           "|343703.7|44|"2023-04-03"|"Sites BAQ"
" BAR                                   "|131851.85|44|"2023-04-04"|"Sites BAQ"
" RESTAURANTE                           "|195000.02|44|"2023-04-04"|"Sites BAQ"
" BAR                                   "|8333.33|44|"2023-04-05"|"Sites BAQ"
" MINIBAR                               "|5042.02|44|"2023-04-05"|"Sites BAQ"
" RESTAURANTE                           "|527592.58|44|"2023-04-05"|"Sites BAQ"
" ROOM SERVICE                          "|18200|44|"2023-04-05"|"Sites BAQ"
" RESTAURANTE                           "|320833.34|44|"2023-04-06"|"Sites BAQ"
" RESTAURANTE                           "|487962.96|44|"2023-04-07"|"Sites BAQ"
" BAR                                   "|240740.74|44|"2023-04-08"|"Sites BAQ"
" RESTAURANTE                           "|167592.59|44|"2023-04-08"|"Sites BAQ"
" MINIBAR                               "|3781.51|44|"2023-04-09"|"Sites BAQ"
" RESTAURANTE                           "|269629.64|44|"2023-04-09"|"Sites BAQ"
" RESTAURANTE                           "|167592.59|44|"2023-04-10"|"Sites BAQ"
" BAR                                   "|41666.67|44|"2023-04-11"|"Sites BAQ"
" RESTAURANTE                           "|438148.16|44|"2023-04-11"|"Sites BAQ"
" RESTAURANTE                           "|209444.45|44|"2023-04-12"|"Sites BAQ"
" RESTAURANTE                           "|430370.37|44|"2023-04-13"|"Sites BAQ"
" MINIBAR                               "|5042.02|44|"2023-04-14"|"Sites BAQ"
" RESTAURANTE                           "|177129.64|44|"2023-04-14"|"Sites BAQ"
" BAR                                   "|129629.64|44|"2023-04-15"|"Sites BAQ"
" EVENTOS                               "|1061537.04|44|"2023-04-15"|"Sites BAQ"
" RESTAURANTE                           "|292592.59|44|"2023-04-15"|"Sites BAQ"
" RESTAURANTE                           "|100925.92|44|"2023-04-16"|"Sites BAQ"
" BAR                                   "|62962.96|44|"2023-04-17"|"Sites BAQ"
" RESTAURANTE                           "|6666.67|44|"2023-04-17"|"Sites BAQ"
" BAR                                   "|50000|44|"2023-04-18"|"Sites BAQ"
" RESTAURANTE                           "|414444.45|44|"2023-04-18"|"Sites BAQ"
" RESTAURANTE                           "|97222.22|44|"2023-04-19"|"Sites BAQ"
" RESTAURANTE                           "|91851.85|44|"2023-04-20"|"Sites BAQ"
" RESTAURANTE                           "|327222.22|44|"2023-04-21"|"Sites BAQ"
" RESTAURANTE                           "|5000|44|"2023-04-22"|"Sites BAQ"
" ROOM SERVICE                          "|38888.89|44|"2023-04-22"|"Sites BAQ"
" RESTAURANTE                           "|248333.33|44|"2023-04-23"|"Sites BAQ"
" RESTAURANTE                           "|813888.89|44|"2023-04-24"|"Sites BAQ"
" RESTAURANTE                           "|545555.56|44|"2023-04-25"|"Sites BAQ"
" MINIBAR                               "|3781.51|44|"2023-04-26"|"Sites BAQ"
" RESTAURANTE                           "|601696.31|44|"2023-04-26"|"Sites BAQ"
" RESTAURANTE                           "|1190555.58|44|"2023-04-27"|"Sites BAQ"
" RESTAURANTE                           "|167222.23|44|"2023-04-28"|"Sites BAQ"
" RESTAURANTE                           "|1147407.44|44|"2023-04-29"|"Sites BAQ"
" MINIBAR                               "|5042.02|44|"2023-04-30"|"Sites BAQ"
" RESTAURANTE                           "|162222.22|44|"2023-04-30"|"Sites BAQ"
" RESTAURANTE                           "|157666.67|44|"2023-05-01"|"Sites BAQ"
" BAR                                   "|16666.67|44|"2023-05-02"|"Sites BAQ"
" RESTAURANTE                           "|296666.67|44|"2023-05-02"|"Sites BAQ"
" RESTAURANTE                           "|319629.63|44|"2023-05-03"|"Sites BAQ"
" RESTAURANTE                           "|565740.73|44|"2023-05-04"|"Sites BAQ"
" RESTAURANTE                           "|357499.99|44|"2023-05-05"|"Sites BAQ"
" ROOM SERVICE                          "|15000|44|"2023-05-05"|"Sites BAQ"
" RESTAURANTE                           "|393703.7|44|"2023-05-06"|"Sites BAQ"
" RESTAURANTE                           "|238611.11|44|"2023-05-07"|"Sites BAQ"
" ROOM SERVICE                          "|6400|44|"2023-05-07"|"Sites BAQ"
" MINIBAR                               "|7563.03|44|"2023-05-08"|"Sites BAQ"
" RESTAURANTE                           "|406907.43|44|"2023-05-08"|"Sites BAQ"
" MINIBAR                               "|12781.51|44|"2023-05-09"|"Sites BAQ"
" RESTAURANTE                           "|535740.74|44|"2023-05-09"|"Sites BAQ"
" MINIBAR                               "|4500|44|"2023-05-10"|"Sites BAQ"
" RESTAURANTE                           "|308222.23|44|"2023-05-10"|"Sites BAQ"
" MINIBAR                               "|4500|44|"2023-05-11"|"Sites BAQ"
" RESTAURANTE                           "|424814.8|44|"2023-05-11"|"Sites BAQ"
" RESTAURANTE                           "|264629.63|44|"2023-05-12"|"Sites BAQ"
" RESTAURANTE                           "|227462.96|44|"2023-05-13"|"Sites BAQ"
" RESTAURANTE                           "|573203.72|44|"2023-05-14"|"Sites BAQ"
" RESTAURANTE                           "|224000|44|"2023-05-15"|"Sites BAQ"
" RESTAURANTE                           "|236296.3|44|"2023-05-16"|"Sites BAQ"
" EVENTOS                               "|1045725.92|44|"2023-05-17"|"Sites BAQ"
" RESTAURANTE                           "|815081.49|44|"2023-05-17"|"Sites BAQ"
" BAR                                   "|1126716.68|44|"2023-05-18"|"Sites BAQ"
" RESTAURANTE                           "|192925.93|44|"2023-05-18"|"Sites BAQ"
" BAR                                   "|188148.15|44|"2023-05-19"|"Sites BAQ"
" MINIBAR                               "|5042.02|44|"2023-05-19"|"Sites BAQ"
" RESTAURANTE                           "|356240.75|44|"2023-05-19"|"Sites BAQ"
" RESTAURANTE                           "|305425.93|44|"2023-05-20"|"Sites BAQ"
" RESTAURANTE                           "|596629.63|44|"2023-05-21"|"Sites BAQ"
" RESTAURANTE                           "|104722.23|44|"2023-05-22"|"Sites BAQ"
" RESTAURANTE                           "|314111.11|44|"2023-05-23"|"Sites BAQ"
" BAR                                   "|762414.82|44|"2023-05-24"|"Sites BAQ"
" MINIBAR                               "|5042.02|44|"2023-05-24"|"Sites BAQ"
" RESTAURANTE                           "|668996.31|44|"2023-05-24"|"Sites BAQ"
" ROOM SERVICE                          "|39437.04|44|"2023-05-24"|"Sites BAQ"
" RESTAURANTE                           "|547851.86|44|"2023-05-25"|"Sites BAQ"
" EVENTOS                               "|60000|44|"2023-05-26"|"Sites BAQ"
" RESTAURANTE                           "|1350671.85|44|"2023-05-26"|"Sites BAQ"
" RESTAURANTE                           "|729925.94|44|"2023-05-27"|"Sites BAQ"
" RESTAURANTE                           "|152407.41|44|"2023-05-28"|"Sites BAQ"
" RESTAURANTE                           "|137092.6|44|"2023-05-29"|"Sites BAQ"
" RESTAURANTE                           "|161948.16|44|"2023-05-30"|"Sites BAQ"
" RESTAURANTE                           "|292796.31|44|"2023-05-31"|"Sites BAQ"
" MINIBAR                               "|33126.05|44|"2023-06-01"|"Sites BAQ"
" RESTAURANTE                           "|450981.49|44|"2023-06-01"|"Sites BAQ"
" RESTAURANTE                           "|962429.64|44|"2023-06-02"|"Sites BAQ"
" RESTAURANTE                           "|1068311.12|44|"2023-06-03"|"Sites BAQ"
" MINIBAR                               "|10084.04|44|"2023-06-04"|"Sites BAQ"
" RESTAURANTE                           "|297762.97|44|"2023-06-04"|"Sites BAQ"
" RESTAURANTE                           "|385055.57|44|"2023-06-05"|"Sites BAQ"
" MINIBAR                               "|8281.51|44|"2023-06-06"|"Sites BAQ"
" RESTAURANTE                           "|307503.73|44|"2023-06-06"|"Sites BAQ"
" BAR                                   "|113888.89|44|"2023-06-07"|"Sites BAQ"
" MINIBAR                               "|8281.51|44|"2023-06-07"|"Sites BAQ"
" RESTAURANTE                           "|490948.17|44|"2023-06-07"|"Sites BAQ"
" EVENTOS                               "|1965856.77|44|"2023-06-08"|"Sites BAQ"
" RESTAURANTE                           "|910745.2|44|"2023-06-08"|"Sites BAQ"
